32300:17,1086,364,76,302,58,15,289,542,616
32329:17,1086,364,76,302,15,58,542,616,289
32338:17,1086,58,364,616,302,542,15,61,76
32355:17,1086,58,364,616,302,542,15,61,76
32356:17,6491,18239,500,58,302,15,564,616,70
32364:925,17,616,654,58,787,542,8,302,518
32379:925,1550,654,616,17,61,861,62,238,302
32409:564,17,1550,616,925,654,285,302,542,8
32422:564,17,1550,616,925,654,285,302,542,8
32439:17,354,654,58,301,1550,564,616,84,302
32451:17,354,654,301,616,302,564,58,61,650
32477:17,354,654,301,616,302,564,58,61,650
32493:17,654,58,302,354,301,564,616,1550,61
32495:17,654,58,302,354,301,564,616,1550,61
32533:17,654,58,302,354,301,564,616,1550,61
32546:17,302,654,76,616,58,8,866,84,2
32565:1825,21980,28759,9652,1165,3867,21433,14,73547,208
32571:748,508,1405,8,17,616,15,518,84,101
32580:748,508,1405,8,17,616,15,518,84,101
32583:748,508,1405,8,17,616,15,518,84,101
32584:748,508,1405,8,17,616,15,518,84,101
32624:748,8,17,508,616,1405,15,84,101,245
32625:81,3718,70,986,17,226,616,748,364,7211
32628:81,3718,70,986,17,226,616,748,364,7211
32641:81,3718,70,986,17,616,226,364,748,354
32647:224,409,17,302,616,58,650,182,542,8
32656:224,17,409,302,616,58,650,654,182,8
32667:224,17,409,302,616,58,650,654,182,8
32675:224,17,409,302,616,58,650,654,182,8
32684:224,17,409,302,58,616,654,650,8,238
32701:224,17,409,302,58,616,654,650,8,238
32707:224,17,409,302,58,616,654,650,8,238
32715:224,17,409,616,302,8,58,182,564,650
32751:224,17,564,1276,616,364,409,650,8,15
32773:224,17,564,1276,616,364,409,650,8,15
32776:601,3514,4797,4589,37744,353,1951,8694,6417,12993
32780:601,3514,4797,37744,4589,353,1951,8694,6417,26641
32817:601,3514,4797,37744,4589,353,1951,8694,6417,26641
32819:601,3514,4797,37744,4589,353,1951,8694,6417,26641
32822:601,3514,4797,37744,4589,8694,6417,353,1951,26641
32823:601,3514,4797,37744,4589,8694,6417,353,1951,26641
32843:219,19337,1002,94,226,12329,119,245,4194,8
32871:219,19337,226,1405,8,12329,81,94,364,1535
32879:219,19337,226,1405,12329,8,81,94,245,364
32893:719,760,168,984,1867,76,219,661,801,1528
32902:17,302,654,76,616,58,8,866,84,2
32917:3490,61,81,65,76,302,616,15,17,398
32919:650,616,62,17,29,654,15,58,302,954
32921:650,616,17,58,15,62,29,542,654,302
32936:650,616,17,58,15,62,29,542,654,302
32953:650,616,17,58,15,62,29,542,654,302
32955:650,224,616,302,58,62,356,1245,17,182
32977:650,224,616,302,58,62,356,1245,17,182
32978:650,224,616,302,58,62,356,1245,17,182
32982:650,224,616,302,58,62,356,1245,17,182
32984:4292,245,4257,1382,15,2955,472,1987,65,103
32986:4292,245,4257,1382,15,2955,472,1987,65,103
32994:4292,245,4257,1382,15,2955,472,1987,65,103
33005:4292,245,4257,1382,15,2955,472,1987,65,103
33043:302,398,17,616,654,8,58,62,76,238
33045:302,398,17,616,654,8,58,62,76,238
33108:302,398,17,616,76,564,654,8,58,238
33135:302,398,17,616,76,564,654,8,58,238
33136:302,17,363,654,650,616,58,84,29,8
33149:1187,17,363,654,1119,302,2162,84,354,875
33151:1701,33504,35355,69909,986,52930,61,70,107384,6156
33181:70,348,17,301,239,508,3855,58,84,1535
33201:70,348,17,301,239,508,3855,58,84,1535
33206:70,348,17,301,239,508,3855,58,84,1535
33207:70,348,17,301,239,508,3855,58,84,1535
33225:70,17,508,1744,76,58,138,616,1535,8
33232:70,17,1744,58,76,508,616,302,138,542
33258:70,17,1744,58,76,508,616,302,138,542
33261:70,17,1744,58,76,508,616,302,138,542
33268:70,17,1744,58,76,508,616,302,138,542
33316:17,289,302,518,8,58,138,616,787,76
33346:17,146,2030,61,302,58,654,787,616,650
33352:17,2162,875,899,1187,48,518,1119,146,6450
33355:17,2162,875,899,1187,48,518,1119,146,6450
33364:17,2162,875,899,1187,518,48,245,146,1119
33373:17,2162,518,875,245,899,8,48,1119,1187
33374:17,2162,518,875,245,899,8,48,1119,1187
33406:17,2162,518,875,245,899,8,48,1119,1187
33409:17,2162,518,245,875,899,8,48,146,947
33421:17,2162,518,245,875,899,8,48,947,1119
33432:8,17,518,84,101,616,654,58,76,289
33443:8,17,518,84,101,616,654,58,76,289
33453:8,17,518,84,101,616,654,58,76,289
33454:8,17,518,84,101,616,654,58,76,289
33491:8,17,84,518,1682,616,354,6,58,76
33525:8,17,84,518,1682,616,354,6,58,76
33527:8,17,84,518,1682,616,354,6,58,76
33528:8,17,84,518,1682,616,354,6,58,76
33539:8,17,616,4113,58,84,1682,2030,61,518
33541:8,17,616,1682,4113,58,84,518,654,2030
33547:17,302,654,76,616,58,8,866,84,2
33554:17,302,654,76,616,58,8,866,84,2
33557:23911,11300,10020,24896,14034,9397,16022,14467,5538,14147
33561:53529,23911,11300,22018,10020,24896,14034,9397,16022,14467
33582:53529,23911,11300,22018,24896,14034,9397,16022,14467,14147
33590:15,17,302,892,654,542,616,650,1245,58
33614:15,17,302,892,654,542,616,650,1245,58
33615:8,17,616,1245,61,302,787,650,654,892
33616:8,17,616,302,1245,61,787,650,892,58
33621:8,17,616,302,1245,61,787,650,892,58
33652:17,302,654,76,616,58,8,866,84,2
33701:3407,361,22506,30278,38420,2946,19955,1544,89500,3093
33702:1604,37503,13893,7941,39963,3407,361,76384,16330,22506
33707:4048,17,542,508,1023,15,70,238,245,302
33721:4048,17,508,542,616,1023,15,1535,8,65
33722:4048,17,508,542,616,1023,15,1535,8,65
33737:182,17,483,542,8,224,302,238,654,1499
33752:182,17,483,542,8,224,302,238,654,1499
33783:182,17,483,542,8,224,302,238,654,1499
33787:17,182,483,616,654,302,62,76,542,554
33789:17,302,654,76,616,58,8,866,84,2
33807:5548,17,15,58,518,363,508,32,94,245
33808:5548,17,2103,15,168,245,298,508,1196,58
33809:3599,17,81,508,1535,226,2103,168,15,58
33837:3599,17,81,508,1535,226,2103,168,15,58
33841:3599,17,81,508,1535,226,2103,168,15,58
33844:40,3599,564,76,168,565,719,1326,2103,3288
33859:40,3599,564,76,168,565,719,1326,2103,3288
33866:40,3599,564,76,168,565,719,1326,2103,3288
33868:40,3599,564,76,168,565,719,1326,2103,3288
33869:67459,16021,36678,6002,2917,19708,22029,47698,77228,50020
33874:2937,8,17,518,616,787,15,101,508,564
33884:533,2510,964,2937,603,5975,8,17,306,508
33910:533,2510,964,2937,603,5975,8,17,306,508
33921:533,2510,964,2937,603,5975,8,17,306,508
33988:533,2510,964,2937,603,5975,8,17,306,508
33998:533,2510,306,1397,4889,9054,964,17,508,5975
34022:533,2510,306,1397,4889,9054,964,17,508,5975
34027:533,2510,306,1397,4889,9054,964,5975,17,76
34041:533,2510,306,1397,4889,9054,964,5975,17,76
34048:588,5468,68175,35908,33217,92702,40997,40639,21541,34675
34054:588,5468,68175,35908,33217,92702,40997,40639,21541,34675
34068:2162,6450,875,4420,1119,1187,48,899,17,76
34092:2162,6450,875,4420,1119,1187,48,899,17,76
34093:2162,6450,875,4420,1119,1187,48,899,17,76
34105:2162,6450,875,4420,1119,1187,48,899,17,76
34106:2162,6450,875,4420,1119,1187,48,899,17,76
34119:2162,6450,875,4420,1119,1187,48,899,17,76
34124:2162,6450,4420,875,1119,1187,17,48,899,84
34148:1119,2162,76,6450,17,1187,4420,875,245,518
34172:5523,263,429,3911,96,56244,892,27858,205,302
34174:6129,654,17,32,58,518,542,787,616,650
34179:6129,654,17,32,58,518,542,787,616,650
34188:17,29,302,354,654,301,84,58,138,1102
34227:17,29,302,354,654,301,84,58,138,1102
34292:654,17,302,301,354,29,84,58,1102,616
34293:654,17,302,301,354,29,84,58,1102,616
34304:654,17,302,29,58,301,354,84,1102,15
34309:654,17,302,29,58,301,84,354,1102,238
34318:654,17,302,29,58,301,84,354,1102,238
34335:17,302,654,76,616,58,8,866,84,2
34341:5468,588,5697,61747,34675,21541,33217,40635,73523,37389
34347:5468,588,5697,61747,34675,21541,33217,40635,73523,37389
34350:5468,61747,5697,588,21541,34675,33217,40635,24688,3935
34378:5468,61747,5697,21541,34675,33217,588,40635,3935,103941
34398:5468,61747,5697,21541,34675,33217,21294,40635,801,81
34403:5468,61747,5697,30598,40635,21541,801,81,33217,168
34421:17,1794,542,616,8,302,58,1535,787,356
34433:17,58,8,542,1794,302,327,616,861,1535
34468:780,17,217,616,363,81,65,70,245,518
34470:901,17,616,654,6,8,15,58,564,76
34492:76,901,17,616,654,2414,564,84,302,542
34498:76,901,17,616,654,2414,84,302,542,564
34499:76,901,2414,654,17,385,302,58,84,226
34511:76,901,2414,385,654,17,302,226,542,58
34512:76,719,698,463,984,564,901,2414,2139,168
34523:76,719,698,463,984,564,901,2414,2139,168
34527:76,698,81,463,719,984,2414,168,564,901
34529:76,17,901,616,698,81,58,302,654,508
34541:17,76,616,901,302,698,58,81,94,508
34552:1592,924,43124,176,500,3855,17,79251,7006,3977
34553:2935,17,616,518,899,84,654,891,48,58
34579:2935,17,616,518,899,84,654,891,48,58
34594:2935,17,616,518,899,84,654,891,48,58
34603:2265,1913,22614,76,2935,17,302,361,58,616
34628:2265,1913,22614,76,2935,17,302,361,58,616
34632:2265,1913,22614,2935,76,17,302,58,616,62
34681:2265,1913,22614,17,2935,76,302,616,58,361
34697:2265,1913,22614,17,2935,76,302,616,58,361
34698:17,2935,2265,616,508,58,564,32,101,814
34702:4354,616,17,8,61,518,654,1196,4268,15
34703:4354,616,17,8,61,518,654,1196,4268,15
34709:10692,1651,6901,4146,4354,2528,2354,8,4268,8783
34710:10692,1651,6901,4146,2528,244,2354,8783,76,6117
34717:10692,1651,6901,4146,2528,244,2354,8783,76,6117
34740:58,17,495,654,302,616,29,542,4174,61
34741:58,17,495,654,302,616,29,542,4174,61
34742:58,17,495,654,302,616,29,542,4174,61
34753:58,17,495,654,302,616,29,542,4174,61
34794:58,17,495,654,302,616,29,542,4174,61
34820:2292,17,76,508,616,8,58,226,245,518
34833:2292,953,17,616,76,58,654,518,8,61
34837:2292,953,17,616,76,58,654,518,8,61
34839:2292,953,17,76,616,302,654,61,402,508
34868:2292,953,17,76,616,302,654,61,402,508
34885:2292,76,953,17,616,302,654,61,508,58
34895:2292,76,953,17,616,302,654,61,508,58
34896:2292,76,953,17,616,302,500,508,564,654
34901:2292,76,953,17,2717,1460,500,238,302,508
34906:2292,76,953,17,2717,1460,500,238,302,508
34917:56754,66419,17,302,654,76,616,58,8,866
34936:56754,66419,90412,34251,112434,80234,17,302,654,76
34973:1696,5356,1758,17,327,542,1023,40,70,81
34974:58,302,1403,17,654,542,616,289,285,15
34976:58,302,1403,17,654,542,616,289,285,15
34978:58,302,1403,17,654,616,289,542,84,285
35005:58,17,302,654,1403,616,84,289,508,542
35021:17,58,302,654,1403,616,508,84,289,542
35026:17,58,302,654,1403,616,508,84,289,542
35086:17,58,302,654,1403,616,508,84,289,542
35087:58,650,356,17,302,616,654,554,62,29
35092:58,650,356,17,302,616,654,554,29,564
35127:58,650,356,17,302,616,654,554,29,564
35150:542,58,650,616,356,554,302,654,61,787
35151:58,542,650,17,356,554,302,616,61,15
35166:58,542,650,17,356,554,302,616,61,15
35167:58,542,650,17,356,554,302,616,61,15
35176:542,58,356,554,17,302,616,650,61,15
35211:542,58,356,554,17,302,616,650,61,15
35212:542,58,356,554,17,302,616,650,61,15
35214:385,805,5726,4979,22801,28166,17,81,262,18892
35229:385,805,5726,4979,22801,28166,17,81,262,18892
35231:81,385,3423,140,500,805,5726,262,986,17
35241:81,385,3423,140,500,805,5726,262,986,17
35244:81,385,3423,140,500,805,5726,262,986,17
35251:81,385,3423,140,500,805,5726,262,986,17
35255:81,385,3423,140,500,805,5726,262,986,17
35274:81,385,3423,140,500,805,5726,262,986,17
35275:81,385,3423,140,805,5726,262,500,17,508
35289:81,385,3423,140,805,5726,262,500,17,508
35296:17,302,654,76,616,58,8,866,84,2
35297:738,11800,56113,72766,12791,51035,2593,82549,12115,17519
35311:738,56113,13183,11800,6264,51035,72766,8111,1966,12791
35332:1196,17,616,15,58,302,486,518,8,238
35348:616,1196,17,654,394,58,302,8,1305,84
35365:17,616,8,654,518,58,302,564,1196,394
35380:17,616,8,654,58,302,518,394,564,1196
35429:17,616,8,654,58,302,518,394,564,1196
35448:17,616,8,654,58,302,518,394,564,1196
35456:17,616,8,654,58,302,518,394,564,1196
35495:1600,17,508,58,70,76,302,364,654,32
35510:1600,9289,508,70,84,238,302,17,787,58
35518:229,17,508,8,81,780,1023,1600,84,58
35525:226,70,229,81,500,616,9289,902,17,1600
35558:226,17,669,229,70,81,76,500,61,84
35572:226,285,17,654,58,301,616,70,76,84
35574:226,285,17,654,58,301,616,70,76,84
35576:226,285,17,654,58,301,616,70,76,84
35582:226,285,17,654,58,301,616,70,76,84
35593:226,285,17,654,58,301,616,70,76,84
35623:2162,2935,48,1187,875,899,17,1119,891,84
35676:2162,2935,1187,48,875,899,17,84,891,1119
35688:2162,239,17,2935,302,654,3841,84,48,354
35690:2162,239,17,2935,302,654,3841,84,48,354
35691:2162,239,17,2935,302,654,3841,84,48,354
35730:2162,239,17,2935,302,654,3841,84,48,354
35746:2162,239,17,2935,302,654,3841,84,48,354
35757:2162,239,17,2935,302,654,3841,84,48,354
35771:2162,17,239,2935,302,3841,84,654,8,48
35788:2162,17,239,2935,302,3841,84,654,8,48
35806:289,1804,17,554,58,302,654,616,101,508
35820:289,1804,17,554,58,302,654,616,101,508
35826:289,1804,17,58,3234,302,654,554,542,15
35850:289,17,58,554,1804,302,542,3234,654,616
35859:289,17,58,554,1804,302,542,3234,654,616
35893:289,17,58,554,1804,302,542,3234,654,616
35900:289,690,650,1804,58,302,17,654,616,1196
35901:289,690,650,1804,58,302,17,654,616,1196
35932:289,690,650,58,302,1804,17,654,1196,84
35941:17,289,58,302,650,1804,8,542,616,654
35969:2275,752,6097,2153,801,1460,8860,81,226,297
35970:2275,752,6097,1460,2153,81,297,7838,226,877
35982:2275,752,986,226,719,564,81,297,984,1230
35989:2275,752,986,226,719,564,81,297,984,1230
35990:2275,752,986,226,719,564,81,297,984,1230
35999:2275,752,986,698,81,508,564,1460,6097,40
36064:2275,752,986,698,81,508,564,1460,6097,40
36123:2275,986,81,752,226,3522,508,1460,719,40
36135:76,2275,986,3522,226,3789,225,302,508,564
36176:76,2275,986,3522,226,3789,225,302,508,564
36179:1403,17,61,542,518,15,245,364,486,616
36185:1403,17,61,542,15,1023,364,518,616,654
36193:1403,17,61,542,15,1023,364,518,616,654
36196:1403,17,61,542,15,1023,364,518,616,654
36210:1403,17,61,542,15,1023,364,518,616,654
36216:1403,61,17,654,15,58,542,1405,4372,8
36221:1403,61,17,654,15,58,542,1405,4372,8
36225:1403,61,17,654,15,58,542,1405,4372,8
36242:1403,61,17,654,15,58,542,1405,4372,8
36258:1403,61,17,654,15,58,542,1405,4372,8
36261:17,302,654,76,616,58,8,866,84,2
36268:2547,1592,53668,17,33833,13411,58227,26628,2123,49795
36313:892,1239,58,616,654,17,61,162,542,8
36315:892,1239,616,58,654,17,61,162,564,542
36319:892,616,1239,58,17,654,289,564,162,861
36330:892,1239,616,58,17,654,289,564,61,162
36342:892,1239,616,58,17,654,61,15,162,564
36355:892,1239,58,616,17,61,654,15,8,162
36358:238,1239,58,8,17,616,892,654,61,162
36375:238,1239,58,8,17,616,892,654,61,162
36385:60059,28416,2169,40825,56693,107292,29335,17,302,654
36393:60059,28416,2169,40825,56693,107292,29335,17,302,654
36418:60059,28416,2169,40825,56693,107292,29335,17,302,654
36419:81,76,17,616,654,58,518,29,140,226
36420:81,1558,17,58,616,654,564,8,302,508
36468:29,1476,654,302,17,616,58,8,15,76
36470:29,654,58,302,17,616,1476,1344,61,76
36471:29,654,58,302,616,1476,17,1344,32,61
36488:29,654,58,302,616,1476,17,1344,32,61
36499:302,29,654,58,616,17,15,32,1344,1476
36508:1930,654,17,616,76,302,58,70,650,1535
36561:1930,654,17,616,76,302,58,70,650,1535
36563:1930,654,616,17,650,58,70,76,302,1535
36564:1930,654,616,17,650,58,70,76,302,1535
36585:1930,1460,616,17,76,238,302,8,32,81
36595:616,1930,302,17,654,58,76,564,15,70
36607:616,1930,302,17,654,58,76,238,564,650
36620:4755,616,17,10041,6434,564,8,76,302,1460
36642:4755,616,17,10041,6434,564,8,76,302,1460
36656:4755,616,17,10041,6434,564,8,76,302,1460
36689:35201,17,302,654,76,616,58,8,866,84
36696:6856,669,16965,60427,18743,8322,9674,19528,14915,20520
36708:15079,6856,19132,669,17360,70506,11092,22190,1280,19890
36723:15079,6856,19132,669,17360,70506,11092,22190,1280,89362
36727:15079,6856,19132,669,17360,70506,11092,22190,1280,89362
36730:3711,429,17,8,15,245,616,650,58,61
36790:3711,429,17,8,15,245,616,650,58,61
36797:429,5567,3711,17,58,8,508,542,238,302
36902:429,698,17,238,554,3711,5567,61,409,508
36948:17,429,698,238,61,302,554,508,616,861
36960:15,2200,17,616,103,245,654,8,518,542
36961:15,2200,17,616,103,245,654,8,518,542
36966:15,2200,17,616,103,245,654,8,518,542
36979:15,2200,17,616,103,245,654,8,518,542
37050:15,2200,17,616,103,245,654,8,518,542
37053:15,2200,17,616,103,245,654,8,518,542
37054:15,2200,17,616,103,245,654,8,518,542
37058:76,226,17,70,302,731,361,15,81,84
37078:76,17,226,70,302,731,15,81,2200,8
37088:17,76,226,70,731,81,15,302,2200,8
37143:17,302,654,76,616,58,8,866,84,2
37160:4755,7831,8848,3107,10041,2880,1527,6434,1352,189
37165:8,5998,84,518,17,302,1102,4613,1762,138
37175:8,5998,518,84,302,1102,17,1762,616,654
37177:8,5998,518,84,302,1102,17,1762,616,654
37178:8,5998,518,84,302,1102,17,1762,616,654
37212:8,5998,518,84,302,1102,17,1762,616,654
37222:8,616,17,518,5998,787,162,302,654,1102
37240:8,616,17,518,5998,787,162,302,654,1102
37255:8,616,17,518,5998,787,162,302,654,1102
37266:17,302,654,76,616,58,8,866,84,2
37272:17,302,654,76,616,58,8,866,84,2
37291:840,2548,17,15,157,564,70,103,245,8
37308:840,2548,17,15,157,564,70,103,245,8
37313:840,2548,17,15,157,564,70,103,245,8
37342:17,859,302,654,58,8,616,840,6,15
37358:17,859,302,654,58,6,616,840,8,542
37380:859,17,302,58,616,2030,654,76,101,650
37389:719,2318,168,76,661,801,17,9874,1326,1528
37398:719,2318,168,76,661,801,17,9874,1326,1528
37399:2337,1460,168,17,65,1326,1682,58,70,76
37404:361,273,17,654,866,302,58,616,29,8
37443:17,361,654,302,58,273,518,866,76,378
37446:17,361,654,302,58,273,518,866,76,378
37480:17,361,654,302,58,273,518,866,76,378
37501:17,361,654,302,58,273,518,866,76,378
37515:17,361,654,273,58,302,29,866,76,84
37516:17,616,654,58,302,361,8,518,61,564
37521:17,616,654,58,302,361,8,518,61,564
37523:17,616,654,58,302,361,8,518,61,564
37530:65,20735,67167,3675,108091,20665,1173,3304,410,1764
37570:65,20735,67167,3675,108091,20665,1173,3304,410,1764
37585:65,20735,67167,3675,108091,20665,1173,3304,410,1764
37588:65,20735,67167,3675,108091,20665,1173,3304,410,1764
37606:20300,5587,2559,16229,2142,39395,245,33882,353,1524
37666:20300,5587,2559,16229,2142,39395,245,33882,353,1524
37676:20300,5587,2559,16229,2142,39395,245,33882,353,1524
37692:20300,5587,2559,16229,2142,39395,245,33882,353,1524
37701:20300,5587,2559,16229,2142,39395,245,33882,353,1524
37708:20300,5587,2559,16229,2142,39395,245,33882,353,1524
37731:1981,24530,17,162,1102,568,654,103066,6203,1602
37735:9289,17,76,1790,70,654,3789,1344,8321,11563
37753:6303,9289,6901,698,2139,40,76,564,1023,17
37767:6303,9289,6901,698,2139,40,76,564,1023,17
37790:6303,9289,6901,698,2139,40,76,564,1023,17
37816:2548,15,564,17,6303,245,364,654,698,32
37849:2548,15,564,17,6303,245,364,654,698,32
37876:2548,15,564,17,6303,245,364,654,698,32
37878:2548,15,564,17,6303,245,364,654,698,32
37910:2548,15,564,17,6303,245,364,654,698,32
37911:18030,616,17,302,29,58,61,70,167,518
37912:18030,616,17,302,29,58,61,70,167,518
37918:18030,616,17,302,29,58,61,70,167,518
37924:18030,616,17,302,29,58,61,70,167,518
37934:17,301,518,616,654,58,302,542,3661,8
37971:17,301,58,692,654,302,61,518,8,616
37987:17,301,58,654,692,302,8,61,518,84
37988:17,301,58,654,692,302,8,61,518,84
37989:17,301,58,654,692,8,302,518,61,84
38028:17,301,58,654,692,8,302,518,61,84
38029:5405,64697,14754,168,53440,17,302,654,76,616
38037:5405,64697,14754,168,53440,17,302,654,76,616
38057:4708,542,17,58,32,61,302,616,654,238
38073:4708,17,542,58,61,302,616,654,8,32
38080:4708,17,542,58,61,302,616,654,8,32
38088:719,17,58,302,61,76,168,508,654,8
38108:84,17,8,302,518,58,654,719,354,508
38168:84,17,8,719,302,58,518,654,508,787
38216:84,17,8,719,302,58,518,654,508,787
38244:17,84,58,302,8,719,654,224,508,518
38281:787,17,518,542,714,616,8,84,564,58
38362:94,787,17,354,518,616,1405,58,84,289
38367:94,787,17,354,518,616,1405,58,84,289
38376:17,94,518,787,616,354,654,84,1405,8
38391:17,94,518,787,616,354,654,84,1405,8
38431:17,94,654,518,616,787,84,58,354,8
38445:17,94,654,518,616,787,84,58,354,8
38451:17,94,654,518,616,787,84,58,354,8
38466:17,94,654,518,616,787,84,58,354,8
38480:17,94,654,518,616,787,84,58,354,8
38546:363,17,518,654,616,58,302,8,15,301
38557:363,17,518,654,302,616,58,301,8,15
38578:363,17,8,302,518,654,84,58,65,138
38616:363,17,8,302,518,654,84,58,65,138
38645:363,17,8,302,518,654,84,58,65,138
38648:363,17,8,302,518,654,84,58,65,138
38661:363,17,8,302,518,654,84,58,65,138
38679:363,17,8,302,518,654,84,58,65,138
38684:363,17,8,302,518,654,84,58,65,138
38685:363,17,8,302,518,654,84,58,65,138
38686:10807,698,3131,3148,2008,70,76,6303,2414,7491
38691:10807,5650,15,698,3101,17,61,542,902,6
38704:10807,5650,15,698,3101,17,61,542,902,6
38715:10807,5650,15,698,3101,17,61,542,902,6
38736:10807,5650,15,698,3101,17,61,542,902,6
38739:10807,5650,15,698,3101,17,61,542,902,6
38766:10807,5650,15,698,3101,17,61,542,902,6
38778:1592,10807,17,542,924,15,61,301,698,902
38786:1592,10807,17,542,924,15,61,301,500,698
38813:1592,10807,17,542,924,15,61,301,500,698
38868:29,302,395,654,17,58,285,726,2868,239
38870:29,302,17,58,654,356,616,6,395,76
38878:29,302,17,58,654,116,356,650,8,84
38888:29,302,17,58,654,116,356,650,8,84
38897:29,302,17,58,654,116,356,650,8,84
38945:29,302,17,58,654,116,356,650,8,84
38967:29,302,17,58,654,116,356,650,8,84
38983:29,302,17,58,654,116,356,650,8,84
39003:29,302,17,58,654,116,356,650,8,84
39005:29,302,17,58,654,116,356,650,8,84
39021:37252,45551,54429,68950,39005,20491,80335,112014,73033,108753
39043:37252,45551,54429,98259,68950,39005,101733,20491,77627,80335
39049:37252,45551,54429,98259,68950,39005,101733,20491,77627,80335
39050:20816,15,81,119,45551,37252,54429,787,813,61
39052:20816,15,81,119,45551,37252,54429,787,813,61
39074:20816,15,81,119,45551,37252,54429,787,813,61
39083:20816,15,119,29,81,101,37252,357,54429,53075
39084:986,3819,81,1749,2204,226,140,3423,348,2379
39092:986,3819,81,226,1749,2967,3423,2204,3307,1884
39105:986,3819,81,226,1749,2967,3423,2204,3307,1884
39158:2028,2715,1002,245,441,710,3976,4268,1744,3506
39159:2028,2715,1002,245,441,710,3976,4268,1744,3506
39163:2028,2715,1002,245,441,710,3976,4268,1744,3506
39188:2715,2028,1002,245,441,1744,94,710,353,3506
39232:2715,2028,1002,245,441,1744,94,710,353,3506
39237:17,554,182,616,58,654,302,8,61,15
39291:17,554,182,616,58,654,302,8,61,15
39295:17,302,2139,654,58,616,866,182,361,542
39296:17,302,2139,654,58,616,866,182,361,542
39308:17,302,2139,654,58,616,866,182,361,542
39379:53694,54040,42847,82220,106539,121211,66978,24911,1561,115628
39391:1511,17,518,8,15,616,542,61,486,508
39393:1511,8,17,518,616,61,245,483,861,302
39394:1511,8,17,518,616,61,245,483,861,302
39429:1511,8,17,518,616,61,245,483,861,302
39430:1511,616,8,17,654,861,302,518,1788,4210
39432:1511,616,8,17,654,861,302,518,1788,4210
39458:81,17,616,1511,8,58,650,542,654,15
39469:81,616,17,1511,58,8,650,654,542,15
39515:81,616,17,58,1511,8,650,654,76,245
39518:669,17,947,58,65,94,182,245,301,616
39528:669,17,947,58,65,94,182,245,301,616
39555:441,8928,1256,6315,16465,3618,669,1002,4513,17
39556:441,8928,1256,16465,17,29,6315,3618,1002,4513
39567:441,8928,1256,16465,17,29,6315,3618,1002,4513
39580:17,29,61,542,2030,58,322,616,654,302
39592:17,29,61,542,2030,58,322,616,654,302
39594:17,29,61,542,2030,58,322,616,654,302
39617:17,29,61,542,2030,58,322,616,654,302
39623:17,29,61,542,2030,58,322,616,654,302
39652:17,302,654,76,616,58,8,866,84,2
39662:78092,50336,17,302,654,76,616,58,8,866
39693:48900,70,1462,61574,50780,111390,60837,1023,7585,1991
39694:48900,69150,70,1462,33545,19672,61574,50780,111390,60837
39707:27552,70,48900,17,834,36218,76,3977,6311,932
39718:311,542,616,17,76,81,508,564,902,58
39730:311,542,616,17,76,81,508,564,902,58
39731:311,542,616,17,76,81,508,564,902,58
39796:311,1528,168,661,719,564,101,135,1230,1790
39821:311,1528,168,661,719,564,101,135,1230,1790
39822:8683,15,17,7029,3191,302,9789,6,8,2326
39863:925,4802,616,654,542,17,58,302,15,61
39865:925,4802,616,654,542,17,58,302,15,61
39876:925,4802,616,654,542,17,58,302,15,61
39877:925,4802,616,654,542,17,58,302,15,61
39878:925,17,616,302,4802,654,15,58,542,8
39896:925,17,616,302,4802,654,15,58,542,8
39903:17,925,616,302,58,654,4802,15,8,542
39926:17,925,616,302,58,654,4802,15,8,542
39927:17,925,616,302,58,654,4802,15,8,542
39932:17,302,654,76,616,58,8,866,84,2
39940:2027,32,650,17,61,787,1578,58,364,616
39967:5767,698,17,616,1023,364,542,731,1535,8
39979:698,5767,17,616,731,1023,81,226,542,70
39983:698,5767,17,616,731,1023,81,226,542,70
40040:698,5767,17,616,731,1023,81,226,542,70
40043:698,866,17,616,361,76,32,542,564,5767
40053:698,866,17,616,361,76,654,6,58,61
40055:698,866,17,616,361,76,654,6,58,61
40069:698,866,17,616,361,654,61,6,58,76
40098:866,17,361,354,70,76,254,654,500,116
40101:866,17,361,354,76,70,116,47846,254,49330
40115:866,361,17,354,76,70,116,47846,49330,888
40120:866,361,17,354,76,70,116,47846,49330,888
40123:866,361,17,354,76,70,116,47846,49330,888
40129:866,361,17,354,76,70,116,47846,49330,888
40149:76,866,17,361,302,654,58,358,616,29
40158:76,866,17,361,654,302,58,616,138,650
40163:76,866,361,17,654,302,58,616,650,29
40189:76,17,302,654,58,29,564,650,518,568
40190:42835,39390,54625,37836,81469,10834,2150,2351,43660,35766
40195:891,245,8,17,616,518,70,302,363,65
40196:891,245,8,17,616,518,70,302,363,65
40215:891,245,17,8,70,616,363,518,947,302
40226:245,17,891,8,15,76,363,508,518,654
40229:245,17,891,8,15,76,363,508,518,654
40234:245,17,15,891,76,224,363,518,542,8
40235:245,17,15,486,542,1511,8,103,61,518
40258:245,17,15,486,542,1511,103,8,402,61
40259:245,17,15,486,542,1511,103,8,402,61
40262:17,302,654,76,616,58,8,866,84,2
40293:7608,9655,7950,43930,301,1267,15947,17,787,76
40307:7608,9655,7950,43930,301,1267,15947,17,787,76
40308:1276,17,518,363,616,654,15,58,486,8
40316:1276,17,518,363,616,654,15,58,486,8
40347:1276,17,518,363,616,654,15,58,486,8
40368:1276,17,518,363,616,654,15,58,486,8
